Intentions,Topics,Subtopics,Keyword,Volume,Three month change,YoY change,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Avg. monthly searches,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022
astronomy,places,autre,planetarium reims,4400.0,52%,340%,Low,12.0,,,,,,,,2400.0,2400.0,1600.0,1600.0,880.0,1900.0,2900.0,1900.0,2900.0,1600.0,1900.0,1900.0,2900.0,1900.0,2400.0,1600.0,1300.0,2900.0,3600.0,2400.0,4400.0,2400.0,2400.0,2400.0,4400.0,1000.0,320.0,390.0,1000.0,2900.0,3600.0,2400.0,3600.0,480.0,720.0,590.0,1000.0,720.0,480.0,1600.0,1900.0,3600.0,3600.0,2400.0,3600.0,2900.0,2900.0,2400.0,4400.0
observable objects,moon,autre,la lune tourne autour de la terre,1600.0,0%,-16%,Low,0.0,,,,,,,,1300.0,1000.0,1000.0,480.0,260.0,1600.0,1000.0,1000.0,880.0,720.0,590.0,720.0,590.0,1000.0,720.0,390.0,590.0,1300.0,1000.0,1000.0,480.0,880.0,720.0,880.0,720.0,1600.0,2400.0,1900.0,1300.0,1600.0,1300.0,1900.0,1600.0,2400.0,1900.0,1900.0,1900.0,1900.0,2400.0,1900.0,1300.0,1600.0,1900.0,1900.0,1900.0,1900.0,1600.0,2400.0,1600.0
brands,high-end brands,skywatcher,skywatcher,2400.0,-33%,0%,High,100.0,0.16,1.17,7%,,,Y,,2900.0,1900.0,1900.0,2400.0,1900.0,4400.0,5400.0,2400.0,2400.0,2400.0,3600.0,2400.0,1600.0,1900.0,1600.0,1600.0,1900.0,2900.0,3600.0,2400.0,1900.0,2400.0,2900.0,2400.0,1900.0,2400.0,4400.0,4400.0,3600.0,5400.0,5400.0,3600.0,2900.0,4400.0,5400.0,2900.0,2400.0,2900.0,2900.0,2900.0,1900.0,2900.0,3600.0,2400.0,2400.0,2900.0,3600.0,2400.0,2400.0
orientation,astrophotography,autre,trou noir photo,2400.0,0%,-17%,Low,1.0,,,,,,,,2900.0,1000.0,590.0,480.0,590.0,590.0,880.0,880.0,720.0,390.0,390.0,880.0,590.0,720.0,40500.0,2900.0,2400.0,2900.0,3600.0,2900.0,2900.0,2400.0,2900.0,2900.0,2900.0,3600.0,2900.0,2400.0,2400.0,2400.0,2400.0,2400.0,2900.0,2400.0,2900.0,2400.0,2900.0,3600.0,2900.0,2400.0,2400.0,2400.0,1900.0,1900.0,1900.0,2400.0,2400.0,2400.0,2400.0
observable objects,sun,autre,a quelle heure se lève le soleil,2400.0,-17%,-17%,Low,0.0,,,,,,,,2400.0,880.0,1000.0,1000.0,1000.0,1300.0,1900.0,1000.0,1300.0,1000.0,1000.0,1300.0,1300.0,1300.0,1300.0,1600.0,1600.0,1900.0,2400.0,1900.0,1900.0,1300.0,1900.0,1900.0,1600.0,2400.0,4400.0,3600.0,2400.0,3600.0,3600.0,2400.0,2900.0,2400.0,2900.0,2400.0,2900.0,3600.0,5400.0,2900.0,2900.0,4400.0,4400.0,2400.0,2900.0,2400.0,2900.0,2400.0,2400.0
orientation,astrophotography,autre,astrophotographie,1900.0,0%,0%,High,100.0,0.28,3.67,< 1%,,,,,2400.0,1600.0,1600.0,1300.0,1300.0,2900.0,4400.0,2900.0,1900.0,1900.0,2400.0,1900.0,1600.0,1600.0,1300.0,1300.0,1600.0,2900.0,4400.0,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,1900.0,4400.0,3600.0,2900.0,5400.0,4400.0,2900.0,1900.0,2900.0,3600.0,2400.0,1900.0,2400.0,2400.0,1900.0,1900.0,2400.0,3600.0,2400.0,1900.0,1900.0,1900.0,2400.0,1900.0
observable objects,sun,autre,minutes de soleil,720.0,-62%,0%,Low,0.0,,,,,,,,590.0,210.0,90.0,50.0,210.0,170.0,110.0,50.0,90.0,210.0,1000.0,1900.0,720.0,260.0,110.0,70.0,320.0,260.0,140.0,70.0,90.0,260.0,1900.0,2400.0,720.0,390.0,170.0,90.0,390.0,320.0,210.0,140.0,170.0,590.0,1900.0,1900.0,720.0,390.0,140.0,90.0,320.0,260.0,170.0,110.0,140.0,390.0,1900.0,2400.0,720.0
observable objects,star clusters,autre,laniakea,1900.0,0%,-81%,Low,2.0,,,,,,,,2400.0,1900.0,1300.0,1300.0,1000.0,1600.0,1600.0,1900.0,1600.0,1300.0,1600.0,1600.0,1000.0,1300.0,9900.0,2400.0,1600.0,1900.0,2400.0,2400.0,2400.0,2400.0,1900.0,2400.0,1900.0,1900.0,1900.0,2400.0,1900.0,1900.0,1600.0,1600.0,1600.0,1900.0,1900.0,1900.0,9900.0,5400.0,3600.0,3600.0,1900.0,1900.0,1900.0,2400.0,2400.0,1900.0,1900.0,2400.0,1900.0
observable objects,moon,autre,pleine lune en cancer,50.0,-44%,0%,Low,0.0,,,,,,,,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,170.0,50.0,40.0,50.0,50.0,70.0,140.0,50.0,30.0,40.0,40.0,90.0,2400.0,50.0
observable objects,constellations,autre,le constellation,1900.0,0%,0%,Medium,62.0,0.27,1.47,,,,,,1900.0,1600.0,1300.0,1300.0,1300.0,1900.0,4400.0,1600.0,1600.0,1300.0,1600.0,1600.0,1600.0,1600.0,1300.0,1300.0,1900.0,2900.0,3600.0,1900.0,1600.0,1600.0,1900.0,2400.0,1900.0,2900.0,2900.0,2400.0,1600.0,3600.0,4400.0,1900.0,1600.0,1900.0,1900.0,1900.0,1900.0,1900.0,1600.0,1600.0,1600.0,1900.0,2900.0,1900.0,1900.0,1900.0,1900.0,2400.0,1900.0
observable objects,moon,autre,pleine lune en cancer 2022,210.0,0%,∞,Low,0.0,,,,,,,,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,110.0,110.0,210.0,2400.0,210.0
observable objects,sun,autre,masse du soleil,1600.0,-33%,-16%,Low,0.0,,,,,,,,1600.0,2400.0,1900.0,1600.0,880.0,480.0,590.0,1600.0,1300.0,1600.0,1600.0,2400.0,1600.0,2400.0,2400.0,1600.0,880.0,720.0,880.0,1300.0,1600.0,1900.0,1900.0,2400.0,1900.0,2900.0,2400.0,1900.0,1000.0,590.0,590.0,1600.0,1600.0,2900.0,2400.0,2900.0,1900.0,2400.0,1900.0,1900.0,1000.0,590.0,480.0,1300.0,1600.0,2400.0,2400.0,2400.0,1600.0
observable objects,comets,autre,comete charon,1000.0,∞,∞,Low,0.0,,,,,,,,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1000.0
observable objects,sun,autre,a quel heure le soleil se couche,2400.0,50%,85%,Low,1.0,,,,,,,,1600.0,1600.0,1000.0,1300.0,1000.0,1600.0,1300.0,1000.0,1000.0,880.0,880.0,880.0,1300.0,1900.0,1600.0,1900.0,1300.0,1600.0,1300.0,1000.0,1600.0,1000.0,1000.0,1600.0,1600.0,2400.0,2400.0,2900.0,1600.0,1900.0,1900.0,1300.0,1900.0,1600.0,1600.0,1600.0,1300.0,1600.0,2900.0,1600.0,1600.0,1900.0,1900.0,1600.0,1900.0,1900.0,1600.0,2400.0,2400.0
observable objects,planets,autre,saturn 5,1600.0,-33%,-56%,Medium,57.0,,,,,,,,2400.0,1900.0,1600.0,1600.0,1300.0,1000.0,1300.0,1600.0,2400.0,2400.0,2900.0,3600.0,1900.0,2400.0,1900.0,1900.0,1900.0,9900.0,2900.0,3600.0,2900.0,2400.0,2900.0,2400.0,1900.0,2400.0,2900.0,3600.0,3600.0,1900.0,1900.0,1900.0,2400.0,2900.0,3600.0,2900.0,3600.0,2900.0,4400.0,3600.0,1900.0,2400.0,1900.0,1900.0,1900.0,1900.0,2400.0,2400.0,1600.0
brands,high-end brands,perl-vixen,superlune,1300.0,-19%,-64%,Low,1.0,,,,,,,,8100.0,1600.0,720.0,720.0,1600.0,4400.0,1000.0,720.0,590.0,590.0,880.0,4400.0,33100.0,22200.0,1000.0,880.0,880.0,1900.0,1600.0,1600.0,1000.0,1300.0,1600.0,5400.0,8100.0,40500.0,90500.0,40500.0,2400.0,2900.0,2900.0,1900.0,2400.0,2400.0,1900.0,2400.0,3600.0,6600.0,33100.0,14800.0,5400.0,2400.0,2400.0,1600.0,1900.0,1900.0,1600.0,2400.0,1300.0
orientation,astrophotography,autre,trou noire photo,2400.0,0%,-17%,Low,1.0,,,,,,,,2900.0,1000.0,590.0,480.0,590.0,590.0,880.0,880.0,720.0,390.0,390.0,880.0,590.0,720.0,40500.0,2900.0,2400.0,2900.0,3600.0,2900.0,2900.0,2400.0,2900.0,2900.0,2900.0,3600.0,2900.0,2400.0,2400.0,2400.0,2400.0,2400.0,2900.0,2400.0,2900.0,2400.0,2900.0,3600.0,2900.0,2400.0,2400.0,2400.0,1900.0,1900.0,1900.0,2400.0,2400.0,2400.0,2400.0
observable objects,planets,autre,planetes telluriques,1600.0,-16%,-45%,Low,0.0,,,,,,,,2900.0,2400.0,1900.0,2400.0,1600.0,880.0,880.0,8100.0,4400.0,3600.0,2400.0,2900.0,1900.0,2400.0,1900.0,2400.0,1600.0,720.0,880.0,5400.0,3600.0,2900.0,2400.0,3600.0,1900.0,4400.0,5400.0,4400.0,2900.0,1000.0,880.0,6600.0,3600.0,3600.0,2400.0,2900.0,2900.0,2900.0,3600.0,3600.0,1900.0,880.0,1000.0,5400.0,3600.0,2900.0,1900.0,2400.0,1600.0
observable objects,planets,autre,rover mars,1900.0,0%,-94%,Low,1.0,,,,,,,,2400.0,1000.0,880.0,880.0,1000.0,720.0,1300.0,1300.0,1300.0,1900.0,1300.0,1000.0,5400.0,1300.0,880.0,880.0,880.0,1000.0,1300.0,1300.0,1300.0,1600.0,1300.0,1900.0,1600.0,1900.0,1600.0,1600.0,1600.0,2900.0,1900.0,1900.0,1600.0,1900.0,1600.0,2400.0,33100.0,8100.0,4400.0,3600.0,2400.0,1300.0,1600.0,1900.0,1900.0,1900.0,1900.0,2400.0,1900.0
NA,NA,autre,station mire,2400.0,0%,0%,Low,0.0,,,,,,,,2900.0,1900.0,1900.0,1600.0,1600.0,1900.0,2900.0,1300.0,1900.0,1900.0,1600.0,1600.0,1300.0,1300.0,1600.0,1300.0,1600.0,3600.0,2900.0,1900.0,1900.0,1600.0,1900.0,1900.0,1900.0,3600.0,5400.0,6600.0,3600.0,2900.0,3600.0,2400.0,1900.0,2900.0,2900.0,2400.0,2400.0,2400.0,18100.0,9900.0,2900.0,2400.0,2900.0,2900.0,2400.0,4400.0,2400.0,2400.0,2400.0
astronomy,nasa,autre,ads nasa,1900.0,19%,0%,Low,0.0,,,,,,,,1600.0,1900.0,1600.0,1600.0,1900.0,1600.0,1000.0,1600.0,1600.0,1600.0,1300.0,1900.0,1600.0,1900.0,1900.0,1600.0,1900.0,1300.0,880.0,1600.0,1600.0,1600.0,1600.0,1900.0,1600.0,1600.0,1900.0,1900.0,1900.0,1900.0,1300.0,1900.0,1900.0,1900.0,1600.0,1900.0,1900.0,2400.0,1900.0,1900.0,2400.0,1600.0,1000.0,1900.0,2400.0,1900.0,1600.0,2400.0,1900.0
observable objects,moon,autre,lune de sang,1900.0,0%,-34%,Low,2.0,,,,,,,,5400.0,1600.0,1900.0,1600.0,2400.0,110000.0,3600.0,1600.0,1600.0,1300.0,1600.0,22200.0,1900.0,1900.0,1600.0,1300.0,1900.0,4400.0,2400.0,1900.0,2400.0,1900.0,1900.0,2400.0,1900.0,2400.0,6600.0,2900.0,2400.0,2900.0,3600.0,2400.0,2900.0,2900.0,1900.0,2400.0,2900.0,3600.0,5400.0,6600.0,1900.0,2900.0,4400.0,1900.0,2400.0,2400.0,1900.0,2400.0,1900.0
astronomy,places,autre,planetarium strasbourg,4400.0,83%,817%,Low,13.0,0.54,2.05,,,,,,1900.0,2400.0,1600.0,1300.0,1000.0,1600.0,2400.0,1300.0,2400.0,1300.0,1600.0,1600.0,2400.0,1600.0,1900.0,1600.0,1000.0,1900.0,2900.0,1900.0,2900.0,1600.0,1600.0,1900.0,3600.0,880.0,260.0,320.0,720.0,2400.0,2900.0,1900.0,2900.0,320.0,480.0,390.0,480.0,390.0,390.0,1600.0,1900.0,2900.0,3600.0,2400.0,2900.0,2900.0,2400.0,2400.0,4400.0
astronomy,space station,autre,station spatiale,2400.0,0%,-17%,Low,1.0,,,,,,,,4400.0,5400.0,5400.0,1600.0,1600.0,2400.0,3600.0,2400.0,1900.0,1900.0,1900.0,2400.0,1600.0,1900.0,1600.0,1600.0,1900.0,3600.0,3600.0,2900.0,2900.0,2900.0,2900.0,4400.0,3600.0,9900.0,12100.0,14800.0,5400.0,5400.0,4400.0,2900.0,2400.0,5400.0,3600.0,3600.0,2900.0,3600.0,14800.0,6600.0,3600.0,2900.0,2400.0,2900.0,2900.0,4400.0,2400.0,2400.0,2400.0
observable objects,moon,autre,super lune,1300.0,-19%,-64%,Low,1.0,,,,,,,,8100.0,1600.0,720.0,720.0,1600.0,4400.0,1000.0,720.0,590.0,590.0,880.0,4400.0,33100.0,22200.0,1000.0,880.0,880.0,1900.0,1600.0,1600.0,1000.0,1300.0,1600.0,5400.0,8100.0,40500.0,90500.0,40500.0,2400.0,2900.0,2900.0,1900.0,2400.0,2400.0,1900.0,2400.0,3600.0,6600.0,33100.0,14800.0,5400.0,2400.0,2400.0,1600.0,1900.0,1900.0,1600.0,2400.0,1300.0
NA,NA,autre,lunaison,1300.0,30%,-64%,Low,0.0,,,,,,,,1300.0,1000.0,1300.0,1600.0,1000.0,880.0,880.0,1300.0,1300.0,1300.0,1000.0,1300.0,1000.0,1000.0,1000.0,1300.0,1000.0,1300.0,1600.0,1300.0,1300.0,1600.0,1300.0,1600.0,1300.0,2400.0,2900.0,2400.0,1600.0,1000.0,1000.0,1600.0,1300.0,1900.0,1300.0,1600.0,3600.0,1900.0,1600.0,1900.0,1000.0,1000.0,1000.0,1300.0,1300.0,1300.0,1000.0,1900.0,1300.0
NA,NA,autre,alpha centauri,1600.0,-33%,-16%,Low,0.0,,,,,,,,1300.0,1300.0,1300.0,1300.0,1000.0,1000.0,1600.0,1300.0,1000.0,1000.0,1300.0,1300.0,1300.0,1300.0,1300.0,1000.0,1000.0,1300.0,1600.0,1300.0,1300.0,1000.0,1600.0,1900.0,1300.0,1300.0,1900.0,1600.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1600.0,1600.0,1900.0,1600.0,1900.0,1600.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,2400.0,1900.0,1600.0
astronomy,nasa,autre,apod nasa,9900.0,6971%,1275%,Low,0.0,,,,,,,,590.0,140.0,110.0,110.0,110.0,140.0,110.0,140.0,170.0,170.0,140.0,110.0,110.0,90.0,140.0,140.0,70.0,70.0,210.0,110.0,140.0,90.0,90.0,170.0,90.0,110.0,390.0,720.0,320.0,5400.0,1000.0,390.0,320.0,260.0,390.0,320.0,720.0,260.0,320.0,260.0,170.0,140.0,140.0,170.0,170.0,140.0,140.0,1900.0,9900.0
observable objects,planets,autre,mercure gare de lyon,2400.0,26%,233%,Low,12.0,0.31,1.49,,,,,,1600.0,1900.0,1600.0,1600.0,1900.0,1600.0,1300.0,2400.0,2400.0,1900.0,1600.0,1900.0,1600.0,1900.0,1900.0,1900.0,2400.0,1600.0,1300.0,2400.0,2400.0,2400.0,1600.0,2400.0,1900.0,720.0,140.0,320.0,1000.0,1000.0,880.0,1000.0,880.0,590.0,720.0,720.0,720.0,720.0,590.0,880.0,1300.0,1000.0,1000.0,2400.0,2900.0,3600.0,1900.0,1900.0,2400.0
observable objects,moon,autre,phase de lune,1600.0,0%,0%,Low,3.0,0.22,0.52,,,,,,1600.0,1000.0,1000.0,1300.0,1300.0,1000.0,1300.0,1300.0,1300.0,1000.0,1300.0,1300.0,1300.0,1300.0,1300.0,1300.0,1000.0,1300.0,1600.0,1300.0,1600.0,1600.0,1600.0,1300.0,1000.0,1600.0,1900.0,1900.0,1600.0,1300.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1600.0,1900.0,1600.0,1600.0,1600.0,1900.0,1600.0,1600.0,1600.0,1600.0,1900.0,1600.0
observable objects,sun,autre,diametre du soleil,1300.0,-19%,-19%,Low,0.0,,,,,,,,1600.0,1600.0,1300.0,1600.0,1000.0,720.0,880.0,4400.0,1900.0,1900.0,1300.0,1900.0,1600.0,1600.0,1300.0,1300.0,880.0,880.0,720.0,2400.0,1600.0,1600.0,1600.0,1900.0,1600.0,2400.0,2400.0,2400.0,1300.0,720.0,720.0,2900.0,1900.0,2400.0,1600.0,1900.0,1600.0,1900.0,1900.0,1900.0,1300.0,720.0,720.0,2400.0,2900.0,1900.0,1600.0,1900.0,1300.0
observable objects,planets,autre,anneaux de saturne,1300.0,0%,-19%,Low,1.0,,,,,,,,1600.0,880.0,880.0,880.0,720.0,880.0,1300.0,1000.0,1000.0,1000.0,1600.0,1900.0,880.0,1000.0,880.0,1000.0,1000.0,1300.0,1900.0,1900.0,1600.0,1300.0,1900.0,1600.0,1300.0,1600.0,2400.0,1600.0,1300.0,1300.0,1900.0,1600.0,1600.0,1900.0,1900.0,1900.0,1600.0,1900.0,1600.0,2400.0,1600.0,1000.0,1600.0,1600.0,1600.0,1600.0,1300.0,1900.0,1300.0
observable objects,moon,autre,température lune,880.0,-32%,-54%,Low,0.0,,,,,,,,880.0,590.0,480.0,720.0,480.0,720.0,720.0,880.0,880.0,720.0,720.0,1900.0,880.0,720.0,720.0,590.0,720.0,1900.0,1000.0,880.0,720.0,720.0,720.0,1000.0,720.0,720.0,880.0,1000.0,720.0,720.0,880.0,1000.0,1000.0,1000.0,1000.0,1300.0,1900.0,1300.0,1900.0,1000.0,720.0,720.0,880.0,880.0,880.0,1000.0,1300.0,1900.0,880.0
brands,high-end brands,buki,buki,1600.0,-76%,23%,High,100.0,0.1,0.26,,,,,,1600.0,880.0,720.0,720.0,720.0,590.0,590.0,720.0,1000.0,2400.0,2400.0,720.0,590.0,590.0,720.0,720.0,720.0,590.0,720.0,880.0,1000.0,2400.0,2400.0,1000.0,880.0,1000.0,1600.0,1600.0,1300.0,880.0,1000.0,1300.0,1900.0,6600.0,5400.0,1900.0,1300.0,1600.0,1600.0,1600.0,1000.0,1000.0,1300.0,1600.0,2900.0,6600.0,6600.0,1900.0,1600.0
observable objects,moon,autre,pleine lune de janvier,20.0,-71%,-60%,Low,0.0,,,,,,,,90.0,10.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,30.0,590.0,20.0,10.0,10.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,50.0,880.0,30.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,50.0,1000.0,50.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,70.0,1900.0,20.0
observable objects,constellations,autre,constellation cassiopee,1600.0,0%,23%,Low,8.0,,,,,,,,1300.0,720.0,720.0,590.0,590.0,1000.0,2900.0,880.0,880.0,720.0,720.0,720.0,880.0,720.0,590.0,590.0,880.0,1600.0,2900.0,1300.0,880.0,880.0,1000.0,1300.0,1300.0,1300.0,1600.0,1600.0,1300.0,2900.0,6600.0,1600.0,1300.0,1600.0,1300.0,1300.0,1300.0,1600.0,1300.0,1300.0,1000.0,1600.0,3600.0,1900.0,1600.0,1300.0,1600.0,1900.0,1600.0
observable objects,moon,autre,distance lune terre,1600.0,23%,-16%,Low,0.0,,,,,,,,1300.0,590.0,590.0,720.0,590.0,1900.0,1300.0,880.0,720.0,720.0,880.0,1000.0,880.0,1000.0,720.0,720.0,720.0,1900.0,1300.0,1000.0,720.0,880.0,1000.0,1000.0,880.0,1300.0,1600.0,2400.0,1300.0,1300.0,1300.0,1000.0,1000.0,1300.0,1000.0,1000.0,1900.0,1900.0,4400.0,2900.0,1600.0,2400.0,1900.0,1600.0,1600.0,1600.0,1300.0,1900.0,1600.0
observable objects,stars,autre,ètoile filante,1300.0,-55%,-19%,Low,0.0,,,,,,,,5400.0,880.0,2400.0,880.0,1000.0,2400.0,33100.0,1300.0,1300.0,1900.0,3600.0,1300.0,1000.0,1000.0,1600.0,1300.0,1600.0,2900.0,9900.0,1600.0,1900.0,3600.0,3600.0,1900.0,1300.0,1900.0,18100.0,3600.0,2400.0,18100.0,49500.0,2400.0,1900.0,2900.0,5400.0,1600.0,1600.0,1600.0,3600.0,2400.0,1900.0,2900.0,18100.0,1900.0,5400.0,1900.0,2900.0,1900.0,1300.0
observable objects,planets,autre,hôtel mercure gare de lyon,2400.0,26%,307%,Low,10.0,0.31,1.3,,,,,,1300.0,1600.0,1300.0,1600.0,1600.0,1600.0,1000.0,1600.0,1600.0,1600.0,1300.0,1600.0,1300.0,1600.0,1600.0,1600.0,1900.0,1600.0,1300.0,1900.0,1900.0,1600.0,1300.0,1600.0,1600.0,590.0,140.0,260.0,720.0,880.0,880.0,880.0,720.0,390.0,590.0,720.0,590.0,720.0,480.0,720.0,1000.0,1000.0,1000.0,1600.0,2900.0,2900.0,1900.0,1900.0,2400.0
transac,giant telescopes,autre,la grand ours,2400.0,26%,26%,Low,0.0,,,,,,,,2400.0,1300.0,1600.0,1600.0,1600.0,2900.0,5400.0,1600.0,1300.0,1000.0,1300.0,1300.0,1600.0,1300.0,1000.0,1300.0,2900.0,4400.0,5400.0,1900.0,1300.0,1600.0,1900.0,2400.0,2400.0,2400.0,3600.0,3600.0,2400.0,8100.0,8100.0,2400.0,1300.0,1600.0,1600.0,1900.0,1900.0,1600.0,1600.0,1600.0,1900.0,3600.0,5400.0,2900.0,1900.0,1600.0,1900.0,1900.0,2400.0
transac,giant telescopes,autre,la grand ourse,2400.0,26%,26%,Low,0.0,,,,,,,,2400.0,1300.0,1600.0,1600.0,1600.0,2900.0,5400.0,1600.0,1300.0,1000.0,1300.0,1300.0,1600.0,1300.0,1000.0,1300.0,2900.0,4400.0,5400.0,1900.0,1300.0,1600.0,1900.0,2400.0,2400.0,2400.0,3600.0,3600.0,2400.0,8100.0,8100.0,2400.0,1300.0,1600.0,1600.0,1900.0,1900.0,1600.0,1600.0,1600.0,1900.0,3600.0,5400.0,2900.0,1900.0,1600.0,1900.0,1900.0,2400.0
orientation,ephemeris,autre,ephemeride aujourdhui,1300.0,-32%,-32%,Low,2.0,,,,,,,,1000.0,390.0,480.0,480.0,320.0,390.0,590.0,590.0,590.0,480.0,720.0,720.0,720.0,590.0,720.0,720.0,720.0,720.0,880.0,720.0,1000.0,880.0,880.0,1000.0,880.0,880.0,1300.0,880.0,1000.0,1300.0,1300.0,1900.0,1900.0,1900.0,2400.0,2400.0,1900.0,1900.0,1600.0,1600.0,1600.0,1900.0,1600.0,1600.0,1600.0,1600.0,1900.0,1900.0,1300.0
observable objects,constellations,autre,constellations étoiles,1600.0,0%,23%,High,100.0,0.44,1.28,,,,,,2400.0,1000.0,1600.0,1600.0,1900.0,8100.0,22200.0,3600.0,1900.0,1000.0,1600.0,1000.0,880.0,720.0,590.0,590.0,1000.0,1900.0,2900.0,1000.0,880.0,1000.0,1300.0,1600.0,1600.0,1600.0,2400.0,1900.0,1300.0,2900.0,4400.0,1600.0,1300.0,1600.0,1300.0,1300.0,1300.0,1600.0,1300.0,1300.0,1300.0,1600.0,2900.0,1600.0,1600.0,1300.0,1600.0,1900.0,1600.0
observable objects,moon,autre,pleine lune du loup,50.0,0%,-44%,Low,0.0,,,,,,,,140.0,10.0,0.0,0.0,0.0,10.0,0.0,10.0,10.0,10.0,10.0,110.0,10.0,10.0,10.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,720.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,40.0,2900.0,90.0,10.0,10.0,10.0,10.0,10.0,20.0,20.0,20.0,30.0,50.0,1900.0,50.0
brands,high-end brands,celestron,celestron,1300.0,-46%,-19%,High,100.0,0.19,1.05,6%,,,Y,,1900.0,1000.0,1000.0,1300.0,1300.0,2400.0,3600.0,1600.0,1300.0,1600.0,1900.0,1600.0,1000.0,1000.0,1000.0,1000.0,1300.0,1900.0,2900.0,1600.0,1300.0,1600.0,1900.0,1600.0,1300.0,1300.0,2900.0,2400.0,2400.0,3600.0,4400.0,2400.0,1900.0,2900.0,4400.0,1900.0,1600.0,1900.0,1900.0,1900.0,1600.0,2400.0,2900.0,1900.0,1900.0,2400.0,2400.0,1900.0,1300.0
brands,low-cost brands,starscope,monoculaire starscope,5400.0,3076%,184%,High,100.0,0.18,0.66,< 1%,,,,,590.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,880.0,1900.0,1900.0,720.0,6600.0,2400.0,2900.0,880.0,390.0,320.0,210.0,170.0,1900.0,5400.0
observable objects,sun,autre,tempete solaire,33100.0,1041%,3210%,Low,1.0,,,,,,,,3600.0,1600.0,1300.0,720.0,590.0,590.0,1000.0,1000.0,880.0,1000.0,720.0,590.0,880.0,1300.0,880.0,1600.0,1300.0,1300.0,2900.0,1300.0,1000.0,880.0,880.0,1000.0,1900.0,1600.0,1300.0,1000.0,1000.0,1000.0,2900.0,1300.0,1000.0,1300.0,2400.0,1600.0,1000.0,1900.0,1600.0,1900.0,1900.0,1600.0,2400.0,27100.0,27100.0,9900.0,2900.0,1900.0,33100.0
astronomy,places,autre,forum des sciences,3600.0,89%,650%,Low,0.0,,,,,,,,1900.0,3600.0,2900.0,1900.0,1300.0,1600.0,2400.0,1600.0,3600.0,1900.0,1900.0,2900.0,3600.0,2400.0,2400.0,1900.0,1600.0,1900.0,1900.0,1600.0,3600.0,1900.0,1600.0,2400.0,4400.0,1000.0,260.0,320.0,720.0,880.0,1000.0,1300.0,2900.0,390.0,480.0,320.0,480.0,260.0,210.0,1000.0,1600.0,2400.0,2400.0,1600.0,3600.0,2400.0,1900.0,1900.0,3600.0
