Intentions,Topics,Subtopics,Keyword,Volume,Three month change,YoY change,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),Ad impression share,Organic impression share,Organic average position,In account?,In plan?,Avg. monthly searches,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020,Apr 2020,May 2020,Jun 2020,Jul 2020,Aug 2020,Sep 2020,Oct 2020,Nov 2020,Dec 2020,Jan 2021,Feb 2021,Mar 2021,Apr 2021,May 2021,Jun 2021,Jul 2021,Aug 2021,Sep 2021,Oct 2021,Nov 2021,Dec 2021,Jan 2022,Feb 2022
observable objects,moon,other,rotation lune autour de la terre,170.0,-19%,89%,Low,0.0,,,,,,,,110.0,50.0,30.0,30.0,50.0,20.0,30.0,40.0,50.0,50.0,70.0,140.0,90.0,70.0,30.0,20.0,20.0,110.0,110.0,50.0,40.0,70.0,40.0,70.0,40.0,140.0,140.0,90.0,70.0,70.0,90.0,70.0,70.0,90.0,70.0,70.0,90.0,170.0,170.0,170.0,170.0,320.0,390.0,260.0,260.0,260.0,210.0,260.0,170.0
observable objects,moon,other,1er quartier de lune,110.0,57%,22%,Low,4.0,,,,,,,,90.0,30.0,20.0,50.0,70.0,50.0,30.0,50.0,50.0,50.0,40.0,30.0,50.0,70.0,50.0,70.0,50.0,90.0,110.0,30.0,50.0,70.0,90.0,110.0,90.0,170.0,210.0,90.0,90.0,140.0,140.0,140.0,110.0,140.0,110.0,110.0,90.0,110.0,110.0,90.0,90.0,110.0,140.0,90.0,90.0,70.0,70.0,260.0,110.0
observable objects,moon,other,lune telescope,140.0,-46%,-46%,High,98.0,,,,,,,,210.0,70.0,90.0,90.0,90.0,210.0,260.0,90.0,70.0,70.0,70.0,90.0,70.0,70.0,50.0,70.0,110.0,390.0,390.0,210.0,110.0,140.0,210.0,210.0,170.0,210.0,590.0,480.0,260.0,390.0,390.0,320.0,210.0,260.0,320.0,210.0,260.0,260.0,320.0,210.0,170.0,260.0,390.0,210.0,210.0,210.0,260.0,260.0,140.0
observable objects,planets,other,mercure prado,390.0,129%,129%,Low,4.0,0.21,1.45,,,,,,210.0,210.0,170.0,170.0,210.0,170.0,210.0,170.0,260.0,170.0,110.0,260.0,210.0,260.0,260.0,320.0,320.0,260.0,320.0,320.0,320.0,260.0,170.0,260.0,210.0,70.0,20.0,40.0,90.0,260.0,390.0,140.0,140.0,70.0,140.0,90.0,170.0,110.0,90.0,170.0,260.0,320.0,480.0,320.0,320.0,210.0,170.0,260.0,390.0
space,space telescopes,other,telescope spatial hubble,170.0,-56%,0%,Low,5.0,,,,,,,,210.0,110.0,140.0,110.0,110.0,70.0,110.0,170.0,210.0,170.0,140.0,210.0,140.0,140.0,90.0,110.0,70.0,90.0,140.0,210.0,140.0,170.0,170.0,170.0,170.0,210.0,390.0,320.0,170.0,110.0,110.0,110.0,90.0,210.0,170.0,210.0,170.0,260.0,390.0,260.0,1600.0,170.0,170.0,170.0,170.0,210.0,390.0,260.0,170.0
observable objects,planets,other,la lune de jupiter,210.0,24%,-56%,Low,0.0,,,,,,,,1300.0,1000.0,22200.0,4400.0,1900.0,1300.0,1000.0,880.0,3600.0,2900.0,1300.0,880.0,720.0,720.0,590.0,320.0,320.0,320.0,320.0,260.0,1000.0,1300.0,320.0,720.0,590.0,590.0,590.0,480.0,320.0,210.0,260.0,170.0,320.0,8100.0,720.0,1300.0,480.0,390.0,390.0,320.0,210.0,210.0,170.0,170.0,170.0,210.0,170.0,260.0,210.0
observable objects,planets,other,systeme solaire neptune,210.0,24%,200%,Medium,64.0,,,,,,,,70.0,20.0,20.0,20.0,20.0,10.0,10.0,40.0,30.0,20.0,30.0,20.0,20.0,10.0,20.0,20.0,30.0,30.0,30.0,70.0,70.0,50.0,70.0,70.0,40.0,50.0,90.0,90.0,50.0,10.0,20.0,70.0,40.0,70.0,70.0,90.0,70.0,140.0,140.0,110.0,140.0,70.0,90.0,170.0,320.0,210.0,170.0,260.0,210.0
observable objects,eclipses,other,lunette eclipse,210.0,0%,-19%,High,100.0,,,,,,,,390.0,140.0,110.0,110.0,170.0,3600.0,140.0,70.0,50.0,90.0,110.0,210.0,140.0,90.0,110.0,140.0,170.0,260.0,140.0,140.0,170.0,390.0,170.0,210.0,170.0,170.0,260.0,320.0,590.0,210.0,260.0,170.0,210.0,260.0,320.0,260.0,260.0,320.0,590.0,880.0,3600.0,170.0,170.0,170.0,210.0,260.0,210.0,260.0,210.0
observable objects,stars,other,grand ours constellation,260.0,24%,136%,Low,5.0,,,,,,,,170.0,70.0,260.0,90.0,70.0,390.0,480.0,110.0,50.0,90.0,170.0,140.0,110.0,90.0,170.0,140.0,210.0,210.0,320.0,140.0,70.0,90.0,140.0,170.0,110.0,140.0,320.0,210.0,170.0,390.0,590.0,70.0,50.0,70.0,90.0,110.0,110.0,140.0,110.0,140.0,170.0,260.0,320.0,210.0,170.0,170.0,210.0,260.0,260.0
observable objects,sun,other,température à la surface du soleil,210.0,0%,-46%,Low,0.0,,,,,,,,210.0,70.0,90.0,110.0,140.0,50.0,90.0,140.0,170.0,210.0,70.0,110.0,110.0,260.0,210.0,170.0,110.0,70.0,50.0,170.0,140.0,210.0,170.0,170.0,260.0,880.0,480.0,480.0,260.0,110.0,140.0,210.0,210.0,260.0,260.0,320.0,390.0,590.0,590.0,320.0,170.0,70.0,50.0,210.0,170.0,210.0,210.0,260.0,210.0
observable objects,galaxies,other,etoile galaxie,260.0,24%,-19%,Low,13.0,,,,,,,,210.0,140.0,90.0,110.0,90.0,90.0,140.0,90.0,90.0,90.0,110.0,110.0,90.0,110.0,90.0,110.0,170.0,170.0,210.0,260.0,210.0,210.0,260.0,260.0,210.0,260.0,260.0,260.0,260.0,210.0,260.0,210.0,170.0,320.0,320.0,260.0,320.0,260.0,260.0,210.0,170.0,170.0,210.0,210.0,210.0,260.0,210.0,260.0,260.0
observable objects,sun,other,taille terre soleil,260.0,0%,-33%,Low,0.0,,,,,,,,210.0,0.0,0.0,110.0,110.0,110.0,170.0,170.0,140.0,140.0,140.0,170.0,140.0,140.0,210.0,140.0,170.0,210.0,260.0,210.0,210.0,260.0,210.0,260.0,260.0,210.0,320.0,320.0,260.0,320.0,390.0,320.0,260.0,320.0,260.0,260.0,390.0,320.0,320.0,320.0,210.0,210.0,320.0,260.0,260.0,260.0,260.0,260.0,260.0
observable objects,moon,other,lune titan,140.0,-33%,-56%,Low,0.0,,,,,,,,210.0,170.0,210.0,260.0,110.0,140.0,170.0,140.0,140.0,170.0,140.0,210.0,140.0,140.0,140.0,320.0,210.0,210.0,210.0,210.0,140.0,260.0,210.0,320.0,210.0,210.0,260.0,320.0,320.0,210.0,320.0,260.0,260.0,320.0,320.0,390.0,320.0,320.0,320.0,260.0,210.0,260.0,260.0,260.0,170.0,260.0,210.0,260.0,140.0
telescopes,low-cost,beginner,telescope amateur,210.0,-46%,-19%,High,100.0,0.09,0.27,,,,Y,,320.0,170.0,210.0,170.0,170.0,480.0,720.0,260.0,210.0,260.0,320.0,210.0,170.0,140.0,170.0,140.0,210.0,390.0,720.0,320.0,170.0,320.0,320.0,260.0,260.0,320.0,590.0,480.0,320.0,590.0,720.0,320.0,260.0,590.0,590.0,210.0,260.0,260.0,210.0,210.0,210.0,260.0,390.0,260.0,210.0,390.0,390.0,260.0,210.0
observable objects,stars,other,constellation la grande ourse,320.0,23%,52%,Medium,54.0,,,,,,,,210.0,70.0,70.0,110.0,110.0,170.0,260.0,110.0,110.0,140.0,110.0,140.0,110.0,110.0,90.0,110.0,210.0,260.0,390.0,210.0,210.0,170.0,170.0,210.0,260.0,260.0,320.0,260.0,210.0,590.0,480.0,260.0,210.0,260.0,140.0,260.0,210.0,260.0,170.0,170.0,210.0,260.0,390.0,320.0,260.0,210.0,260.0,260.0,320.0
observable objects,stars,other,la ceinture de kuiper,170.0,-19%,-47%,Low,0.0,,,,,,,,210.0,140.0,110.0,170.0,110.0,70.0,110.0,210.0,140.0,110.0,140.0,210.0,90.0,170.0,140.0,140.0,140.0,140.0,260.0,320.0,320.0,320.0,210.0,480.0,320.0,320.0,390.0,320.0,260.0,170.0,170.0,260.0,210.0,320.0,260.0,320.0,320.0,390.0,260.0,260.0,210.0,110.0,210.0,260.0,320.0,260.0,210.0,260.0,170.0
observable objects,planets,other,le soleil est il une planète,210.0,,,Faible,0.0,,,,,,,,210.0,,110.0,170.0,90.0,110.0,170.0,260.0,170.0,140.0,140.0,210.0,170.0,170.0,110.0,110.0,140.0,110.0,140.0,210.0,170.0,210.0,210.0,260.0,170.0,480.0,390.0,480.0,260.0,210.0,260.0,260.0,260.0,260.0,260.0,260.0,320.0,260.0,390.0,320.0,210.0,210.0,260.0,320.0,260.0,260.0,210.0,260.0,210.0
space,space telescopes,other,station spatiale russe,590.0,127%,247%,Low,0.0,,,,,,,,210.0,170.0,90.0,70.0,110.0,90.0,110.0,110.0,110.0,110.0,110.0,110.0,90.0,90.0,90.0,110.0,90.0,170.0,140.0,90.0,90.0,90.0,70.0,110.0,110.0,170.0,260.0,320.0,170.0,110.0,170.0,140.0,110.0,170.0,390.0,170.0,170.0,210.0,1600.0,880.0,390.0,320.0,260.0,480.0,260.0,390.0,260.0,260.0,590.0
observable objects,nebulas,other,nébuleuse du cheval,170.0,-19%,-19%,Low,4.0,,,,,,,,140.0,70.0,90.0,70.0,50.0,70.0,110.0,90.0,90.0,50.0,70.0,110.0,90.0,90.0,70.0,70.0,90.0,140.0,170.0,140.0,170.0,210.0,170.0,210.0,170.0,170.0,320.0,210.0,170.0,170.0,170.0,170.0,210.0,260.0,210.0,210.0,210.0,170.0,170.0,140.0,110.0,170.0,170.0,140.0,170.0,210.0,210.0,260.0,170.0
NA,NA,other,distance terre,140.0,-33%,-56%,Low,0.0,,,,,,,,210.0,170.0,140.0,170.0,140.0,170.0,170.0,260.0,170.0,210.0,170.0,260.0,170.0,140.0,170.0,170.0,170.0,210.0,170.0,210.0,170.0,210.0,170.0,170.0,170.0,210.0,260.0,260.0,210.0,170.0,140.0,210.0,170.0,170.0,210.0,170.0,320.0,260.0,390.0,210.0,170.0,110.0,170.0,210.0,170.0,170.0,210.0,260.0,140.0
observable objects,planets,other,mercure vieux port,480.0,129%,129%,Low,5.0,0.22,1.1,,,,,,320.0,390.0,390.0,390.0,390.0,390.0,390.0,480.0,390.0,210.0,210.0,260.0,260.0,390.0,390.0,390.0,390.0,390.0,390.0,480.0,390.0,390.0,260.0,320.0,590.0,320.0,50.0,70.0,210.0,590.0,720.0,260.0,140.0,90.0,90.0,140.0,210.0,140.0,210.0,320.0,390.0,590.0,590.0,590.0,480.0,390.0,210.0,260.0,480.0
observable objects,moon,other,pleines lunes 2021,90.0,-91%,-94%,Low,0.0,,,,,,,,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,210.0,480.0,1600.0,1600.0,1600.0,1600.0,1600.0,1300.0,1300.0,1600.0,1300.0,1600.0,1000.0,1000.0,260.0,90.0
observable objects,moon,other,mer lunaire,110.0,-35%,-35%,Low,0.0,,,,,,,,170.0,110.0,140.0,390.0,70.0,140.0,110.0,70.0,90.0,90.0,90.0,170.0,110.0,110.0,110.0,140.0,110.0,210.0,320.0,140.0,110.0,140.0,110.0,110.0,110.0,170.0,320.0,320.0,210.0,170.0,140.0,110.0,110.0,170.0,170.0,210.0,170.0,170.0,320.0,210.0,140.0,140.0,140.0,90.0,170.0,110.0,170.0,260.0,110.0
observable objects,stars,other,etoile rigel,210.0,0%,0%,Low,0.0,,,,,,,,170.0,140.0,110.0,140.0,50.0,50.0,90.0,210.0,210.0,170.0,140.0,170.0,170.0,140.0,70.0,110.0,70.0,90.0,70.0,110.0,90.0,170.0,210.0,260.0,210.0,260.0,210.0,140.0,140.0,90.0,140.0,140.0,170.0,210.0,260.0,320.0,210.0,260.0,260.0,210.0,110.0,70.0,110.0,140.0,170.0,210.0,210.0,260.0,210.0
space,people,other,apollo 11 astronautes,170.0,21%,∞,Low,0.0,,,,,,,,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,480.0,210.0,70.0,40.0,40.0,70.0,140.0,170.0,140.0,260.0,170.0
NA,NA,other,anna fisher,210.0,-64%,-56%,Low,0.0,,,,,,,,480.0,880.0,590.0,720.0,320.0,260.0,590.0,390.0,390.0,590.0,590.0,590.0,390.0,720.0,480.0,590.0,390.0,1300.0,320.0,320.0,480.0,390.0,390.0,720.0,480.0,720.0,480.0,390.0,390.0,170.0,320.0,260.0,320.0,390.0,390.0,390.0,480.0,590.0,880.0,480.0,590.0,170.0,210.0,110.0,260.0,210.0,590.0,260.0,210.0
observable objects,stars,other,grande ourse petite ourse,170.0,-19%,-56%,Low,0.0,,,,,,,,390.0,90.0,210.0,110.0,110.0,390.0,1300.0,260.0,170.0,110.0,90.0,110.0,70.0,90.0,70.0,140.0,390.0,390.0,590.0,320.0,210.0,110.0,50.0,140.0,140.0,170.0,590.0,590.0,390.0,1600.0,1600.0,590.0,210.0,390.0,390.0,390.0,390.0,320.0,210.0,320.0,590.0,880.0,1900.0,480.0,390.0,210.0,210.0,260.0,170.0
observable objects,planets,other,le soleil est une planète,210.0,,,Faible,3.0,,,,,,,,170.0,,70.0,70.0,70.0,50.0,40.0,90.0,70.0,70.0,50.0,70.0,70.0,70.0,90.0,70.0,90.0,70.0,50.0,110.0,90.0,90.0,90.0,90.0,110.0,590.0,480.0,480.0,320.0,170.0,260.0,260.0,260.0,320.0,260.0,320.0,260.0,260.0,390.0,260.0,210.0,170.0,170.0,260.0,260.0,260.0,210.0,260.0,210.0
space,space telescopes,other,telescope james,40.0,-88%,300%,Low,1.0,,,,,,,,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,10.0,20.0,10.0,10.0,10.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,10.0,20.0,20.0,320.0,260.0,40.0
observable objects,stars,other,etoile double,170.0,0%,-19%,Low,0.0,,,,,,,,260.0,170.0,170.0,170.0,170.0,170.0,390.0,210.0,170.0,140.0,170.0,170.0,170.0,140.0,170.0,110.0,210.0,260.0,390.0,210.0,260.0,320.0,260.0,260.0,210.0,260.0,390.0,320.0,170.0,320.0,390.0,320.0,210.0,260.0,390.0,320.0,210.0,390.0,210.0,210.0,210.0,210.0,210.0,210.0,170.0,210.0,170.0,260.0,170.0
space,space telescopes,other,telescope james webb orbite,30.0,-97%,∞,Low,0.0,,,,,,,,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,30.0,1000.0,260.0,30.0
astronomy,ephemeris,other,un éphéméride,170.0,-35%,0%,High,67.0,,,,,,,,170.0,90.0,90.0,170.0,90.0,90.0,90.0,140.0,140.0,170.0,170.0,210.0,90.0,90.0,90.0,110.0,90.0,110.0,110.0,210.0,210.0,170.0,260.0,260.0,140.0,210.0,210.0,210.0,210.0,140.0,110.0,260.0,210.0,260.0,320.0,320.0,170.0,170.0,170.0,140.0,170.0,110.0,110.0,210.0,210.0,210.0,260.0,260.0,170.0
observable objects,stars,other,animal crossing new horizons etoile filante,170.0,55%,-56%,Low,0.0,,,,,,,,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,390.0,590.0,90.0,50.0,50.0,40.0,260.0,260.0,390.0,320.0,720.0,390.0,390.0,320.0,210.0,170.0,210.0,210.0,110.0,210.0,210.0,110.0,260.0,170.0
observable objects,stars,other,constellation persee,210.0,24%,0%,Low,0.0,,,,,,,,480.0,90.0,110.0,90.0,70.0,210.0,2900.0,140.0,110.0,110.0,110.0,110.0,110.0,140.0,70.0,70.0,110.0,260.0,1600.0,170.0,210.0,210.0,170.0,320.0,260.0,260.0,390.0,720.0,170.0,590.0,5400.0,260.0,170.0,260.0,210.0,210.0,210.0,260.0,210.0,210.0,170.0,320.0,3600.0,210.0,260.0,210.0,170.0,260.0,210.0
brands,high-end brands,vaonis,stellina télescope,110.0,-48%,-21%,High,75.0,0.29,1.05,20%,,,,,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,20.0,30.0,10.0,10.0,10.0,10.0,10.0,170.0,1300.0,210.0,210.0,1000.0,590.0,260.0,480.0,390.0,320.0,140.0,140.0,260.0,260.0,210.0,140.0,260.0,390.0,320.0,210.0,140.0,210.0,260.0,110.0
space,space station,other,iss thomas pesquet,170.0,-35%,0%,Low,0.0,,,,,,,,590.0,70.0,50.0,40.0,50.0,40.0,70.0,70.0,70.0,50.0,90.0,70.0,50.0,50.0,70.0,70.0,70.0,140.0,70.0,70.0,90.0,90.0,90.0,90.0,70.0,170.0,210.0,320.0,140.0,170.0,110.0,110.0,70.0,170.0,90.0,110.0,170.0,1000.0,9900.0,3600.0,1300.0,1600.0,720.0,1300.0,1300.0,1900.0,260.0,260.0,170.0
observable objects,planets,other,mercure paris cdg airport & convention,320.0,23%,88%,Low,1.0,,,,,,,,260.0,260.0,260.0,320.0,260.0,320.0,260.0,260.0,320.0,210.0,210.0,210.0,210.0,260.0,210.0,320.0,390.0,480.0,320.0,480.0,390.0,390.0,480.0,390.0,390.0,320.0,170.0,170.0,260.0,320.0,320.0,140.0,140.0,70.0,90.0,110.0,170.0,90.0,90.0,140.0,170.0,210.0,210.0,170.0,260.0,210.0,260.0,260.0,320.0
NA,NA,other,majestic la baule,390.0,86%,-19%,Low,8.0,0.3,2.4,,,,,,260.0,210.0,170.0,170.0,210.0,210.0,210.0,210.0,170.0,140.0,170.0,170.0,210.0,260.0,170.0,210.0,170.0,320.0,260.0,320.0,210.0,210.0,260.0,210.0,260.0,140.0,50.0,210.0,390.0,390.0,480.0,320.0,320.0,90.0,260.0,210.0,480.0,390.0,260.0,390.0,390.0,320.0,390.0,260.0,260.0,260.0,210.0,260.0,390.0
places,places,other,planetarium poitiers,320.0,23%,540%,Low,2.0,,,,,,,,170.0,140.0,210.0,110.0,70.0,170.0,260.0,140.0,320.0,140.0,170.0,170.0,260.0,170.0,210.0,140.0,140.0,210.0,320.0,210.0,320.0,210.0,210.0,170.0,320.0,110.0,40.0,30.0,110.0,170.0,260.0,210.0,320.0,70.0,50.0,50.0,50.0,40.0,40.0,90.0,170.0,260.0,260.0,320.0,390.0,260.0,260.0,260.0,320.0
observable objects,sun,other,soleil se couche a quel heure,210.0,91%,200%,Low,0.0,,,,,,,,70.0,70.0,50.0,40.0,50.0,50.0,40.0,50.0,50.0,40.0,50.0,70.0,90.0,90.0,70.0,50.0,40.0,50.0,40.0,40.0,50.0,50.0,50.0,50.0,50.0,50.0,90.0,110.0,70.0,260.0,90.0,70.0,110.0,90.0,70.0,90.0,70.0,50.0,70.0,50.0,70.0,90.0,90.0,90.0,110.0,110.0,110.0,260.0,210.0
observable objects,stars,other,carte celeste,210.0,,,Élevé,100.0,"0,45","0,92",,,,,,260.0,,140.0,140.0,170.0,480.0,590.0,140.0,140.0,140.0,210.0,170.0,110.0,140.0,140.0,140.0,140.0,260.0,320.0,260.0,260.0,260.0,260.0,260.0,260.0,210.0,390.0,390.0,260.0,390.0,480.0,320.0,210.0,320.0,320.0,210.0,210.0,260.0,210.0,260.0,170.0,170.0,320.0,260.0,320.0,320.0,320.0,260.0,210.0
telescopes,other,other,magasin télescope,210.0,-34%,24%,High,69.0,0.27,0.73,10%,,,,,260.0,110.0,110.0,110.0,140.0,260.0,480.0,210.0,140.0,170.0,260.0,90.0,90.0,140.0,110.0,170.0,210.0,210.0,390.0,170.0,90.0,210.0,210.0,140.0,170.0,70.0,170.0,260.0,320.0,590.0,590.0,320.0,260.0,320.0,880.0,260.0,170.0,320.0,210.0,210.0,210.0,260.0,390.0,210.0,210.0,390.0,320.0,260.0,210.0
brands,resellers,pegasusastro,pegasusastro,170.0,0%,21%,Low,10.0,,,,,,,,90.0,40.0,40.0,30.0,30.0,30.0,20.0,20.0,70.0,50.0,50.0,70.0,40.0,50.0,50.0,70.0,70.0,90.0,70.0,90.0,70.0,50.0,70.0,70.0,90.0,70.0,90.0,140.0,110.0,70.0,110.0,110.0,90.0,140.0,110.0,110.0,140.0,210.0,170.0,140.0,140.0,140.0,170.0,170.0,170.0,170.0,170.0,260.0,170.0
observable objects,planets,other,la planète la plus proche de la terre,260.0,,,Faible,0.0,,,,,,,,260.0,,140.0,140.0,110.0,210.0,320.0,320.0,170.0,170.0,170.0,170.0,140.0,170.0,170.0,140.0,210.0,260.0,170.0,320.0,210.0,210.0,260.0,390.0,260.0,390.0,480.0,480.0,260.0,320.0,390.0,390.0,320.0,320.0,320.0,320.0,720.0,390.0,480.0,320.0,260.0,210.0,320.0,480.0,320.0,260.0,210.0,260.0,260.0
observable objects,planets,other,mercure omaha beach,390.0,255%,179%,Low,6.0,0.13,0.44,,,,,,320.0,210.0,320.0,320.0,320.0,390.0,390.0,170.0,210.0,140.0,70.0,90.0,210.0,210.0,320.0,260.0,480.0,390.0,390.0,260.0,260.0,170.0,90.0,170.0,260.0,110.0,50.0,110.0,480.0,880.0,720.0,390.0,390.0,50.0,70.0,70.0,140.0,170.0,170.0,590.0,480.0,720.0,720.0,480.0,390.0,260.0,110.0,260.0,390.0
observable objects,solar system,other,astres du systeme solaire,320.0,88%,129%,Low,9.0,,,,,,,,110.0,90.0,110.0,90.0,50.0,50.0,40.0,260.0,90.0,110.0,140.0,70.0,50.0,70.0,90.0,90.0,40.0,20.0,20.0,140.0,140.0,90.0,50.0,70.0,70.0,260.0,210.0,140.0,110.0,20.0,30.0,110.0,70.0,170.0,90.0,170.0,140.0,140.0,170.0,140.0,90.0,90.0,90.0,260.0,210.0,170.0,170.0,260.0,320.0
observable objects,eclipses,other,eclipse mac,210.0,0%,0%,Low,0.0,,,,,,,,260.0,390.0,390.0,260.0,260.0,210.0,170.0,480.0,390.0,390.0,320.0,320.0,260.0,320.0,260.0,260.0,170.0,170.0,110.0,320.0,320.0,320.0,260.0,320.0,260.0,390.0,260.0,210.0,140.0,110.0,110.0,390.0,260.0,320.0,210.0,260.0,210.0,210.0,170.0,140.0,140.0,110.0,90.0,260.0,260.0,210.0,210.0,260.0,210.0
observable objects,eclipses,other,eclipse soleil,170.0,-19%,-19%,Low,0.0,,,,,,,,320.0,170.0,110.0,140.0,170.0,1900.0,390.0,140.0,140.0,140.0,140.0,590.0,170.0,170.0,140.0,140.0,260.0,880.0,170.0,260.0,260.0,260.0,260.0,320.0,170.0,320.0,320.0,390.0,880.0,210.0,210.0,210.0,210.0,320.0,480.0,210.0,210.0,260.0,260.0,480.0,2400.0,140.0,140.0,140.0,170.0,260.0,210.0,260.0,170.0
NA,NA,other,nikkor 50mm 1.8,210.0,-19%,-34%,High,100.0,0.1,0.36,,,,,,320.0,390.0,390.0,390.0,320.0,480.0,390.0,390.0,320.0,480.0,480.0,390.0,320.0,320.0,320.0,320.0,320.0,390.0,390.0,320.0,390.0,480.0,390.0,320.0,320.0,210.0,260.0,260.0,320.0,390.0,320.0,320.0,320.0,390.0,480.0,480.0,320.0,320.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,260.0,210.0
observable objects,planets,other,mercure pigalle,390.0,50%,680%,Low,9.0,0.46,2.11,,,,,,170.0,170.0,140.0,170.0,170.0,140.0,140.0,170.0,210.0,210.0,170.0,170.0,170.0,260.0,210.0,210.0,170.0,170.0,170.0,210.0,260.0,210.0,210.0,210.0,210.0,90.0,30.0,30.0,70.0,40.0,40.0,50.0,70.0,30.0,50.0,40.0,50.0,90.0,70.0,70.0,140.0,90.0,50.0,170.0,320.0,480.0,260.0,260.0,390.0
observable objects,planets,other,alone on mars,140.0,27%,-56%,Low,1.0,,,,,,,,170.0,720.0,210.0,140.0,110.0,110.0,140.0,140.0,320.0,170.0,170.0,170.0,110.0,140.0,110.0,140.0,90.0,70.0,90.0,140.0,140.0,140.0,140.0,140.0,110.0,170.0,210.0,170.0,110.0,90.0,70.0,110.0,140.0,140.0,170.0,720.0,320.0,260.0,260.0,320.0,140.0,90.0,140.0,140.0,170.0,170.0,110.0,260.0,140.0
observable objects,solar system,other,le système solaire cm2 pdf,110.0,-21%,-35%,Low,9.0,,,,,,,,110.0,170.0,110.0,140.0,70.0,30.0,50.0,480.0,260.0,260.0,110.0,90.0,70.0,90.0,50.0,70.0,20.0,10.0,20.0,140.0,70.0,70.0,30.0,40.0,40.0,40.0,30.0,30.0,40.0,10.0,10.0,210.0,210.0,210.0,170.0,260.0,170.0,210.0,90.0,170.0,90.0,30.0,20.0,320.0,320.0,260.0,140.0,260.0,110.0
NA,NA,other,internet elonmusk,260.0,0%,53%,Low,3.0,0.44,1.3,,,,,,70.0,40.0,10.0,20.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,30.0,20.0,10.0,10.0,10.0,10.0,20.0,30.0,30.0,20.0,10.0,40.0,50.0,40.0,40.0,50.0,40.0,30.0,50.0,70.0,70.0,170.0,170.0,170.0,320.0,170.0,170.0,210.0,320.0,210.0,320.0,260.0,260.0,260.0
brands,high-end brands,seben,seben,260.0,0%,24%,Low,26.0,,,,,,,,320.0,320.0,260.0,260.0,480.0,390.0,390.0,260.0,260.0,260.0,390.0,320.0,260.0,320.0,260.0,260.0,260.0,260.0,390.0,260.0,260.0,210.0,260.0,320.0,260.0,320.0,390.0,390.0,390.0,390.0,390.0,320.0,260.0,260.0,390.0,320.0,210.0,210.0,260.0,260.0,210.0,260.0,260.0,260.0,210.0,260.0,260.0,260.0,260.0
space,nasa / european space agency,other,budget nasa,210.0,-19%,-71%,Low,0.0,,,,,,,,320.0,210.0,170.0,170.0,140.0,170.0,210.0,140.0,260.0,320.0,260.0,320.0,260.0,320.0,260.0,260.0,210.0,480.0,260.0,210.0,260.0,320.0,390.0,320.0,260.0,210.0,260.0,480.0,320.0,260.0,260.0,260.0,260.0,320.0,260.0,320.0,720.0,390.0,720.0,480.0,210.0,260.0,260.0,320.0,260.0,320.0,260.0,260.0,210.0
NA,NA,other,pleherel plage,210.0,24%,-19%,Low,4.0,,,,,,,,320.0,140.0,170.0,260.0,170.0,590.0,590.0,260.0,110.0,90.0,90.0,110.0,110.0,110.0,170.0,140.0,260.0,590.0,590.0,260.0,170.0,90.0,110.0,140.0,170.0,110.0,70.0,320.0,480.0,720.0,880.0,320.0,260.0,110.0,170.0,170.0,260.0,320.0,260.0,480.0,480.0,880.0,880.0,390.0,260.0,170.0,170.0,260.0,210.0
